t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
2700.0000,0.0000,0.0000,0.0000,0.2778
2700.1000,0.0000,0.0000,0.0000,0.2778
2700.2000,0.0000,0.0000,0.0000,0.2778
2700.3000,0.0000,0.0000,0.0000,0.2778
2700.4000,0.0000,0.0000,0.0000,0.2778
2700.5000,0.0000,0.0000,0.0000,0.2778
2700.6000,0.0000,0.0000,0.0000,0.2778
2700.7000,0.0000,0.0000,0.0000,0.2778
2700.8000,0.0000,0.0000,0.0000,0.2778
2700.9000,0.0000,0.0000,0.0000,0.2778
2701.0000,0.0000,0.0000,0.0000,0.2778
2701.1000,0.0000,0.0000,0.0000,0.2778
2701.2000,0.0000,0.0000,0.0000,0.2778
2701.3000,0.0000,0.0000,0.0000,0.2778
2701.4000,0.0000,0.0000,0.0000,0.2778
2701.5000,0.0000,0.0000,0.0000,0.2778
2701.6000,0.0000,0.0000,0.0000,0.2778
2701.7000,0.0000,0.0000,0.0000,0.2778
2701.8000,0.0000,0.0000,0.0000,0.2778
2701.9000,0.0000,0.0000,0.0000,0.2778
2702.0000,0.0000,0.0000,0.0000,0.2778
2702.1000,0.0000,0.0000,0.0000,0.2778
2702.2000,0.0000,0.0000,0.0000,0.2778
2702.3000,0.0000,0.0000,0.0000,0.2778
2702.4000,0.0000,0.0000,0.0000,0.2778
2702.5000,0.0000,0.0000,0.0000,0.2778
2702.6000,0.0000,0.0000,0.0000,0.2778
2702.7000,0.0000,0.0000,0.0000,0.2778
2702.8000,0.0000,0.0000,0.0000,0.2778
2702.9000,0.0000,0.0000,0.0000,0.2778
2703.0000,0.0000,0.0000,0.0000,0.2778
2703.1000,0.0000,0.0000,0.0000,0.2778
2703.2000,0.0000,0.0000,0.0000,0.2778
2703.3000,0.0000,0.0000,0.0000,0.2778
2703.4000,0.0000,0.0000,0.0000,0.2778
2703.5000,0.0000,0.0000,0.0000,0.2778
2703.6000,0.0000,0.0000,0.0000,0.2778
2703.7000,0.0000,0.0000,0.0000,0.2778
2703.8000,0.0000,0.0000,0.0000,0.2778
2703.9000,0.0000,0.0000,0.0000,0.2778
2704.0000,0.0000,0.0000,0.0000,0.2778
2704.1000,0.0000,0.0000,0.0000,0.2778
2704.2000,0.0000,0.0000,0.0000,0.2778
2704.3000,0.0000,0.0000,0.0000,0.2778
2704.4000,0.0000,0.0000,0.0000,0.2778
2704.5000,0.0000,0.0000,0.0000,0.2778
2704.6000,0.0000,0.0000,0.0000,0.2778
2704.7000,0.0000,0.0000,0.0000,0.2778
2704.8000,0.0000,0.0000,0.0000,0.2778
2704.9000,0.0000,0.0000,0.0000,0.2778
2705.0000,0.0000,0.0000,0.0000,0.2778
2705.1000,0.0000,0.0000,0.0000,0.2778
2705.2000,0.0000,0.0000,0.0000,0.2778
2705.3000,0.0000,0.0000,0.0000,0.2778
2705.4000,0.0000,0.0000,0.0000,0.2778
2705.5000,0.0000,0.0000,0.0000,0.2778
2705.6000,0.0000,0.0000,0.0000,0.2778
2705.7000,0.0000,0.0000,0.0000,0.2778
2705.8000,0.0000,0.0000,0.0000,0.2778
2705.9000,0.0000,0.0000,0.0000,0.2778
2706.0000,0.0000,0.0000,0.0000,0.2778
2706.1000,0.0000,0.0000,0.0000,0.2778
2706.2000,0.0000,0.0000,0.0000,0.2778
2706.3000,0.0000,0.0000,0.0000,0.2778
2706.4000,0.0000,0.0000,0.0000,0.2778
